Time(s),Input(v),Output(v),Output(m)
627.400000000074,5.000,10.000,3376.051
627.500000000074,5.000,10.000,3380.142
627.600000000074,5.000,10.000,3384.233
627.700000000074,5.000,10.000,3388.325
627.800000000074,5.000,10.000,3392.417
627.900000000074,5.000,10.000,3396.510
628.000000000074,5.000,10.000,3400.604
628.100000000074,5.000,10.000,3404.697
628.200000000074,5.000,10.000,3408.792
628.300000000074,5.000,10.000,3412.887
628.400000000074,5.000,10.000,3416.982
628.500000000074,5.000,10.000,3421.078
628.600000000074,5.000,10.000,3425.174
628.700000000074,5.000,10.000,3429.271
628.800000000074,5.000,10.000,3433.368
628.900000000074,5.000,10.000,3437.466
629.000000000074,5.000,10.000,3441.564
629.100000000074,5.000,10.000,3445.662
629.200000000075,5.000,10.000,3449.761
629.300000000075,5.000,10.000,3453.860
629.400000000075,5.000,10.000,3457.960
629.500000000075,5.000,10.000,3462.060
629.600000000075,5.000,10.000,3466.161
629.700000000075,5.000,10.000,3470.262
629.800000000075,5.000,10.000,3474.364
629.900000000075,5.000,10.000,3478.465
630.000000000075,5.000,10.000,3482.568
630.100000000075,5.000,10.000,3486.670
630.200000000075,5.000,10.000,3490.773
630.300000000075,5.000,10.000,3494.876
630.400000000075,5.000,10.000,3498.980
630.500000000075,5.000,10.000,3503.084
630.600000000075,5.000,10.000,3507.189
630.700000000075,5.000,10.000,3511.293
630.800000000075,5.000,10.000,3515.398
630.900000000075,5.000,10.000,3519.504
631.000000000075,5.000,10.000,3523.610
631.100000000075,5.000,10.000,3527.716
631.200000000075,5.000,10.000,3531.822
631.300000000075,5.000,10.000,3535.929
631.400000000075,5.000,10.000,3540.036
631.500000000075,5.000,10.000,3544.143
631.600000000075,5.000,10.000,3548.251
631.700000000075,5.000,10.000,3552.359
631.800000000075,5.000,10.000,3556.468
631.900000000075,5.000,10.000,3560.576
632.000000000075,5.000,10.000,3564.685
632.100000000075,5.000,10.000,3568.794
632.200000000075,5.000,10.000,3572.904
632.300000000075,5.000,10.000,3577.014
632.400000000075,5.000,10.000,3581.124
632.500000000075,5.000,10.000,3585.234
632.600000000075,5.000,10.000,3589.345
632.700000000075,5.000,10.000,3593.455
632.800000000075,5.000,10.000,3597.567
632.900000000075,5.000,10.000,3601.678
633.000000000075,5.000,10.000,3605.790
633.100000000075,5.000,10.000,3609.901
633.200000000075,5.000,10.000,3614.014
633.300000000075,5.000,10.000,3618.126
633.400000000075,5.000,10.000,3622.239
633.500000000075,5.000,10.000,3626.352
633.600000000076,5.000,10.000,3630.465
633.700000000076,5.000,10.000,3634.578
633.800000000076,5.000,10.000,3638.692
633.900000000076,5.000,10.000,3642.805
634.000000000076,5.000,10.000,3646.919
634.100000000076,5.000,10.000,3651.034
634.200000000076,5.000,10.000,3655.148
634.300000000076,5.000,10.000,3659.263
634.400000000076,5.000,10.000,3663.378
634.500000000076,5.000,10.000,3667.493
634.600000000076,5.000,10.000,3671.608
634.700000000076,5.000,10.000,3675.724
634.800000000076,5.000,10.000,3679.839
634.900000000076,5.000,10.000,3683.955
635.000000000076,5.000,10.000,3688.071
635.100000000076,5.000,10.000,3692.188
635.200000000076,5.000,10.000,3696.304
635.300000000076,5.000,10.000,3700.421
635.400000000076,5.000,10.000,3704.538
635.500000000076,5.000,10.000,3708.655
635.600000000076,5.000,10.000,3712.772
635.700000000076,5.000,10.000,3716.889
635.800000000076,5.000,10.000,3721.007
635.900000000076,5.000,10.000,3725.125
636.000000000076,5.000,10.000,3729.243
636.100000000076,5.000,10.000,3733.361
