Time(s),Input(v),Output(v),Output(m)
87.2999999999993,2.515,5.748,8.212
87.3999999999993,2.515,5.768,8.240
87.4999999999993,2.515,5.788,8.268
87.5999999999993,2.515,5.807,8.296
87.6999999999993,2.525,5.827,8.324
87.7999999999993,2.515,5.846,8.352
87.8999999999993,2.515,5.866,8.380
87.9999999999993,2.515,5.886,8.408
88.0999999999993,2.525,5.905,8.436
88.1999999999993,2.515,5.925,8.464
88.2999999999993,2.515,5.945,8.492
88.3999999999993,2.515,5.964,8.520
88.4999999999992,2.515,5.984,8.548
88.5999999999992,2.505,6.003,8.576
88.6999999999992,2.515,6.023,8.604
88.7999999999992,2.505,6.042,8.632
88.8999999999992,2.505,6.061,8.659
88.9999999999992,2.505,6.080,8.686
89.0999999999992,2.495,6.099,8.713
89.1999999999992,2.495,6.117,8.739
89.2999999999992,2.495,6.136,8.765
89.3999999999992,2.495,6.153,8.791
89.4999999999992,2.485,6.171,8.816
89.5999999999992,2.485,6.188,8.840
89.6999999999992,2.485,6.205,8.864
89.7999999999992,2.485,6.221,8.887
89.8999999999992,2.485,6.236,8.909
89.9999999999992,2.485,6.252,8.931
90.0999999999992,2.485,6.266,8.952
90.1999999999992,2.476,6.281,8.973
90.2999999999991,2.485,6.295,8.992
90.3999999999991,2.476,6.308,9.011
90.4999999999991,2.476,6.321,9.030
90.5999999999991,2.485,6.333,9.047
90.6999999999991,2.476,6.345,9.064
90.7999999999991,2.476,6.356,9.080
90.8999999999991,2.476,6.367,9.096
90.9999999999991,2.485,6.377,9.110
91.0999999999991,2.476,6.387,9.124
91.1999999999991,2.476,6.396,9.138
91.2999999999991,2.476,6.405,9.150
91.3999999999991,2.476,6.414,9.162
91.4999999999991,2.476,6.421,9.173
91.5999999999991,2.476,6.429,9.184
91.6999999999991,2.476,6.436,9.194
91.7999999999991,2.485,6.442,9.203
91.8999999999991,2.476,6.448,9.212
91.999999999999,2.485,6.454,9.220
92.099999999999,2.485,6.459,9.227
92.199999999999,2.476,6.464,9.234
92.299999999999,2.485,6.469,9.241
92.399999999999,2.485,6.473,9.247
92.499999999999,2.485,6.477,9.253
92.599999999999,2.485,6.481,9.258
92.699999999999,2.485,6.484,9.263
92.799999999999,2.476,6.487,9.267
92.899999999999,2.476,6.490,9.271
92.999999999999,2.476,6.492,9.274
93.099999999999,2.485,6.494,9.277
93.199999999999,2.485,6.496,9.279
93.299999999999,2.485,6.497,9.281
93.399999999999,2.485,6.498,9.283
93.499999999999,2.485,6.499,9.284
93.599999999999,2.485,6.500,9.285
93.699999999999,2.495,6.500,9.286
93.7999999999989,2.485,6.500,9.286
93.8999999999989,2.495,6.500,9.286
93.9999999999989,2.495,6.500,9.286
94.0999999999989,2.495,6.500,9.286
94.1999999999989,2.495,6.500,9.286
94.2999999999989,2.485,6.500,9.286
94.3999999999989,2.485,6.500,9.285
94.4999999999989,2.476,6.499,9.284
94.5999999999989,2.485,6.498,9.283
94.6999999999989,2.485,6.497,9.281
94.7999999999989,2.485,6.495,9.279
94.8999999999989,2.485,6.494,9.276
94.9999999999989,2.476,6.492,9.274
95.0999999999989,2.485,6.489,9.271
95.1999999999989,2.485,6.487,9.267
95.2999999999989,2.485,6.484,9.263
95.3999999999989,2.485,6.482,9.259
95.4999999999988,2.485,6.479,9.255
95.5999999999988,2.485,6.475,9.251
95.6999999999988,2.485,6.472,9.246
95.7999999999988,2.485,6.468,9.241
95.8999999999988,2.485,6.465,9.235
95.9999999999988,2.485,6.461,9.230
96.0999999999988,2.485,6.457,9.224
96.1999999999988,2.485,6.452,9.218
96.2999999999988,2.485,6.448,9.211
96.3999999999988,2.485,6.443,9.205
96.4999999999988,2.476,6.439,9.198
